user_id,skill_id,correct
1183,1,0
1183,2,0
1183,3,1
1183,4,1
1183,5,0
1183,6,1
1183,7,0
1183,8,0
1183,9,1
1183,10,1
1183,11,1
1183,12,1
1183,13,1
1183,14,0
1183,15,1
1183,16,1
1183,17,1
1183,18,1
1183,19,0
1183,20,1
1183,21,0
1183,22,1
1183,23,0
1183,24,1
1183,25,1
1183,26,0
1183,27,1
1183,28,0
1183,29,0
1183,30,1
1183,31,1
1183,32,1
1183,33,0
1183,34,0
1183,35,0
1183,36,1
1183,37,1
1183,38,1
1183,39,0
1183,40,0
1183,41,0
1183,42,1
1183,43,1
1183,44,0
1183,45,1
1183,46,1
1183,47,1
1183,48,1
1183,49,1
1184,0,0
1184,1,1
1184,2,0
1184,3,1
1184,4,1
1184,5,0
1184,6,0
1184,7,0
1184,8,1
1184,9,1
1184,10,1
1184,11,0
1184,12,0
1184,13,1
1184,14,1
1184,15,1
1184,16,1
1184,17,0
1184,18,1
1184,19,0
1184,20,1
1184,21,1
1184,22,1
1184,23,1
1184,24,1
1184,25,1
1184,26,0
1184,27,1
1184,28,0
1184,29,1
1184,30,1
1184,31,1
1184,32,0
1184,33,1
1184,34,1
1184,35,1
1184,36,1
1184,37,1
1184,38,0
1184,39,1
1184,40,1
1184,41,1
1184,42,0
1184,43,1
1184,44,0
1184,45,1
1184,46,1
1184,47,0
1184,48,1
1184,49,1
1185,0,1
1185,1,0
1185,2,1
1185,3,0
1185,4,0
1185,5,1
1185,6,1
1185,7,1
1185,8,1
1185,9,1
1185,10,1
1185,11,1
1185,12,0
1185,13,1
1185,14,0
1185,15,1
1185,16,0
1185,17,1
1185,18,1
1185,19,1
1185,20,1
1185,21,0
1185,22,1
1185,23,0
1185,24,1
1185,25,0
1185,26,1
1185,27,1
1185,28,0
1185,29,0
1185,30,1
1185,31,0
1185,32,1
1185,33,1
1185,34,1
1185,35,0
1185,36,0
1185,37,1
1185,38,0
1185,39,0
1185,40,0
1185,41,1
1185,42,1
1185,43,0
1185,44,1
1185,45,0
1185,46,1
1185,47,0
1185,48,1
1185,49,1
1186,0,1
1186,1,1
1186,2,0
1186,3,1
1186,4,0
1186,5,0
1186,6,1
1186,7,1
1186,8,1
1186,9,1
1186,10,1
1186,11,1
1186,12,1
1186,13,1
1186,14,1
1186,15,1
1186,16,1
1186,17,1
1186,18,1
1186,19,1
1186,20,1
1186,21,0
1186,22,1
1186,23,1
1186,24,1
1186,25,1
1186,26,1
1186,27,1
1186,28,1
1186,29,0
1186,30,1
1186,31,1
1186,32,0
1186,33,1
1186,34,1
1186,35,0
1186,36,1
1186,37,1
1186,38,1
1186,39,1
1186,40,1
1186,41,0
1186,42,0
1186,43,1
1186,44,0
1186,45,1
1186,46,1
1186,47,1
1186,48,1
1186,49,1
1187,0,0
1187,1,0
1187,2,0
1187,3,0
1187,4,1
1187,5,1
1187,6,1
1187,7,0
1187,8,0
1187,9,0
1187,10,1
1187,11,1
1187,12,1
1187,13,0
1187,14,1
1187,15,1
1187,16,0
1187,17,1
1187,18,1
1187,19,1
1187,20,1
1187,21,1
1187,22,0
1187,23,1
1187,24,1
1187,25,0
1187,26,1
1187,27,0
1187,28,0
1187,29,1
1187,30,1
1187,31,0
1187,32,1
1187,33,0
1187,34,0
1187,35,1
1187,36,0
1187,37,1
1187,38,0
1187,39,1
1187,40,1
1187,41,1
1187,42,1
1187,43,0
1187,44,1
1187,45,1
1187,46,1
1187,47,0
1187,48,1
1187,49,0
1188,0,0
1188,1,0
1188,2,1
1188,3,1
1188,4,1
1188,5,1
1188,6,1
1188,7,0
1188,8,0
1188,9,0
1188,10,1
1188,11,0
1188,12,1
1188,13,0
1188,14,0
1188,15,0
1188,16,1
1188,17,1
1188,18,0
1188,19,1
1188,20,0
1188,21,1
1188,22,0
1188,23,1
1188,24,1
1188,25,0
1188,26,1
1188,27,0
1188,28,1
1188,29,1
1188,30,1
1188,31,1
1188,32,1
1188,33,0
1188,34,0
1188,35,1
1188,36,1
1188,37,0
1188,38,1
1188,39,0
1188,40,0
1188,41,0
1188,42,1
1188,43,1
1188,44,1
1188,45,1
1188,46,1
1188,47,1
1188,48,1
1188,49,1
1189,0,0
1189,1,0
1189,2,0
1189,3,1
1189,4,0
1189,5,0
1189,6,0
1189,7,0
1189,8,1
1189,9,1
1189,10,0
1189,11,0
1189,12,1
1189,13,0
1189,14,0
1189,15,1
1189,16,1
1189,17,0
1189,18,1
1189,19,0
1189,20,0
1189,21,0
1189,22,0
1189,23,0
1189,24,0
1189,25,1
1189,26,1
1189,27,0
1189,28,1
1189,29,1
1189,30,1
1189,31,1
1189,32,0
1189,33,1
1189,34,1
1189,35,0
1189,36,1
1189,37,0
1189,38,1
1189,39,1
1189,40,0
1189,41,1
1189,42,0
1189,43,1
1189,44,0
1189,45,1
1189,46,1
1189,47,1
1189,48,1
1189,49,1
1190,0,1
1190,1,1
1190,2,0
1190,3,1
1190,4,0
1190,5,0
1190,6,0
1190,7,1
1190,8,1
1190,9,1
1190,10,0
1190,11,1
1190,12,1
1190,13,1
1190,14,1
1190,15,1
1190,16,1
1190,17,0
1190,18,1
1190,19,0
1190,20,1
1190,21,0
1190,22,1
1190,23,1
1190,24,1
1190,25,1
1190,26,0
1190,27,1
1190,28,0
1190,29,0
1190,30,1
1190,31,1
1190,32,1
1190,33,1
1190,34,1
1190,35,0
1190,36,1
1190,37,1
1190,38,0
1190,39,1
1190,40,1
1190,41,0
1190,42,0
1190,43,1
1190,44,1
1190,45,0
1190,46,1
1190,47,1
1190,48,1
1190,49,1
1191,0,0
1191,1,0
1191,2,0
1191,3,0
1191,4,1
1191,5,0
1191,6,0
1191,7,0
1191,8,0
1191,9,1
1191,10,0
1191,11,1
1191,12,0
1191,13,1
1191,14,1
1191,15,0
1191,16,1
1191,17,0
1191,18,0
1191,19,0
1191,20,1
1191,21,0
1191,22,0
1191,23,1
1191,24,0
1191,25,0
1191,26,0
1191,27,0
1191,28,0
1191,29,0
1191,30,1
1191,31,1
1191,32,0
1191,33,0
1191,34,0
1191,35,1
1191,36,1
1191,37,0
1191,38,1
1191,39,1
1191,40,0
1191,41,1
1191,42,0
1191,43,1
1191,44,0
1191,45,1
1191,46,1
1191,47,0
1191,48,0
1191,49,1
1192,0,1
1192,1,1
1192,2,0
1192,3,0
1192,4,0
1192,5,0
1192,6,1
1192,7,1
1192,8,1
1192,9,1
1192,10,0
1192,11,1
1192,12,1
1192,13,1
1192,14,1
1192,15,1
1192,16,0
1192,17,1
1192,18,1
1192,19,0
1192,20,1
1192,21,0
1192,22,0
1192,23,0
1192,24,0
1192,25,0
1192,26,0
1192,27,1
1192,28,1
1192,29,0
1192,30,1
1192,31,0
1192,32,0
1192,33,1
1192,34,1
1192,35,0
1192,36,0
1192,37,1
1192,38,0
1192,39,1
1192,40,0
1192,41,0
1192,42,1
1192,43,0
1192,44,0
1192,45,1
1192,46,1
1192,47,0
1192,48,0
1192,49,0
1193,0,0
1193,1,1
1193,2,0
1193,3,1
1193,4,1
1193,5,1
1193,6,1
1193,7,1
1193,8,1
1193,9,1
1193,10,1
1193,11,1
1193,12,0
1193,13,1
1193,14,1
1193,15,1
1193,16,1
1193,17,1
1193,18,1
1193,19,1
1193,20,1
1193,21,1
1193,22,1
1193,23,1
1193,24,1
1193,25,1
1193,26,0
1193,27,1
1193,28,1
1193,29,1
1193,30,1
1193,31,1
1193,32,1
1193,33,1
1193,34,1
1193,35,0
1193,36,1
1193,37,1
1193,38,1
1193,39,1
1193,40,1
1193,41,1
1193,42,1
1193,43,1
1193,44,1
1193,45,1
1193,46,1
1193,47,0
1193,48,1
1193,49,1
1194,0,0
1194,1,1
1194,2,0
1194,3,0
1194,4,1
1194,5,0
1194,6,0
1194,7,1
1194,8,0
1194,9,1
1194,10,0
1194,11,1
1194,12,0
1194,13,0
1194,14,1
1194,15,1
1194,16,1
1194,17,0
1194,18,1
1194,19,0
1194,20,1
1194,21,1
1194,22,0
1194,23,1
1194,24,0
1194,25,0
1194,26,0
1194,27,1
1194,28,0
1194,29,1
1194,30,1
1194,31,1
1194,32,0
1194,33,1
1194,34,1
1194,35,1
1194,36,0
1194,37,1
1194,38,1
1194,39,1
1194,40,1
1194,41,1
1194,42,0
1194,43,1
1194,44,0
1194,45,1
1194,46,1
1194,47,0
1194,48,1
1194,49,0
1195,0,0
1195,1,0
1195,2,1
1195,3,0
1195,4,1
1195,5,0
1195,6,1
1195,7,0
1195,8,0
1195,9,0
1195,10,0
1195,11,1
1195,12,0
1195,13,0
1195,14,1
1195,15,0
1195,16,0
1195,17,0
1195,18,1
1195,19,0
1195,20,0
1195,21,1
1195,22,1
1195,23,1
1195,24,1
1195,25,0
1195,26,1
1195,27,0
1195,28,0
1195,29,1
1195,30,1
1195,31,0
1195,32,0
1195,33,0
1195,34,0
1195,35,1
1195,36,0
1195,37,0
1195,38,1
1195,39,1
1195,40,1
1195,41,1
1195,42,0
1195,43,0
1195,44,1
1195,45,1
1195,46,1
1195,47,0
1195,48,0
1195,49,0
1196,0,0
1196,1,0
1196,2,0
1196,3,0
1196,4,1
1196,5,0
1196,6,1
1196,7,0
1196,8,1
1196,9,1
1196,10,1
1196,11,1
1196,12,0
1196,13,1
1196,14,1
1196,15,1
1196,16,0
1196,17,0
1196,18,1
1196,19,1
1196,20,0
1196,21,1
1196,22,1
1196,23,1
1196,24,1
1196,25,0
1196,26,1
1196,27,1
1196,28,0
1196,29,0
1196,30,1
1196,31,0
1196,32,1
1196,33,0
1196,34,0
1196,35,1
1196,36,0
1196,37,1
1196,38,0
1196,39,1
1196,40,0
1196,41,1
1196,42,1
1196,43,0
1196,44,1
1196,45,1
1196,46,1
1196,47,0
1196,48,1
1196,49,1
1197,0,0
1197,1,0
1197,2,0
1197,3,0
1197,4,0
1197,5,0
1197,6,1
1197,7,0
1197,8,0
1197,9,1
1197,10,0
1197,11,1
1197,12,0
1197,13,0
1197,14,1
1197,15,1
1197,16,0
1197,17,1
1197,18,1
1197,19,1
1197,20,1
1197,21,0
1197,22,1
1197,23,1
1197,24,0
1197,25,0
1197,26,1
1197,27,1
1197,28,1
1197,29,0
1197,30,0
1197,31,1
1197,32,0
1197,33,0
1197,34,0
1197,35,0
1197,36,1
1197,37,1
1197,38,0
1197,39,1
1197,40,0
1197,41,1
1197,42,1
1197,43,1
1197,44,0
1197,45,1
1197,46,1
1197,47,1
1197,48,1
1197,49,1
1198,0,1
1198,1,0
1198,2,1
1198,3,0
1198,4,1
1198,5,1
1198,6,1
1198,7,0
1198,8,0
1198,9,0
1198,10,1
1198,11,1
1198,12,1
1198,13,0
1198,14,1
1198,15,0
1198,16,1
1198,17,1
1198,18,1
1198,19,1
1198,20,0
1198,21,1
1198,22,0
1198,23,1
1198,24,1
1198,25,1
1198,26,1
1198,27,1
1198,28,1
1198,29,1
1198,30,1
1198,31,1
1198,32,1
1198,33,0
1198,34,0
1198,35,1
1198,36,0
1198,37,1
1198,38,0
1198,39,1
1198,40,1
1198,41,1
1198,42,1
1198,43,1
1198,44,1
1198,45,1
1198,46,1
1198,47,1
1198,48,1
1198,49,1
1199,0,0
1199,1,1
1199,2,1
1199,3,1
1199,4,1
1199,5,0
1199,6,1
1199,7,1
1199,8,1
1199,9,1
1199,10,0
1199,11,1
1199,12,1
1199,13,1
1199,14,1
1199,15,1
1199,16,1
1199,17,1
1199,18,1
1199,19,1
1199,20,1
1199,21,1
1199,22,1
1199,23,1
1199,24,0
1199,25,0
1199,26,0
1199,27,1
1199,28,0
1199,29,1
1199,30,1
1199,31,1
1199,32,0
1199,33,1
1199,34,1
1199,35,1
1199,36,1
1199,37,1
1199,38,1
1199,39,1
1199,40,1
1199,41,1
1199,42,0
1199,43,1
1199,44,1
1199,45,1
1199,46,1
1199,47,1
1199,48,1
1199,49,1
1200,0,0
1200,1,1
1200,2,0
1200,3,1
1200,4,0
1200,5,0
1200,6,1
1200,7,0
1200,8,0
1200,9,1
1200,10,1
1200,11,0
1200,12,1
1200,13,0
1200,14,1
1200,15,1
1200,16,1
1200,17,1
1200,18,1
1200,19,1
1200,20,1
1200,21,0
1200,22,1
1200,23,1
1200,24,1
1200,25,1
1200,26,1
1200,27,1
1200,28,1
1200,29,0
1200,30,0
1200,31,1
1200,32,1
1200,33,1
1200,34,0
1200,35,0
1200,36,1
1200,37,1
1200,38,0
1200,39,1
1200,40,0
1200,41,0
1200,42,0
1200,43,1
1200,44,1
1200,45,0
1200,46,1
1200,47,1
1200,48,1
1200,49,1
1201,0,0
1201,1,0
1201,2,1
1201,3,1
1201,4,1
1201,5,1
1201,6,1
1201,7,0
1201,8,0
1201,9,1
1201,10,1
1201,11,1
1201,12,1
1201,13,0
1201,14,1
1201,15,1
1201,16,1
1201,17,1
1201,18,1
1201,19,1
1201,20,0
1201,21,1
1201,22,0
1201,23,1
1201,24,1
1201,25,0
1201,26,1
1201,27,1
1201,28,1
1201,29,1
1201,30,1
1201,31,1
1201,32,1
1201,33,1
1201,34,0
1201,35,1
1201,36,1
1201,37,1
1201,38,1
1201,39,0
1201,40,1
1201,41,1
1201,42,1
1201,43,1
1201,44,1
1201,45,1
1201,46,1
1201,47,1
1201,48,1
1201,49,1
1202,0,0
1202,1,0
1202,2,0
1202,3,1
1202,4,1
1202,5,0
1202,6,1
1202,7,0
1202,8,1
1202,9,0
1202,10,1
1202,11,0
1202,12,1
1202,13,0
1202,14,1
1202,15,1
1202,16,1
1202,17,0
1202,18,1
1202,19,0
1202,20,1
1202,21,0
1202,22,0
1202,23,0
1202,24,0
1202,25,1
1202,26,0
1202,27,0
1202,28,0
1202,29,0
1202,30,1
1202,31,1
1202,32,0
1202,33,1
1202,34,0
1202,35,1
1202,36,1
1202,37,1
1202,38,1
1202,39,0
1202,40,0
1202,41,1
1202,42,1
1202,43,1
1202,44,0
1202,45,1
1202,46,1
1202,47,1
1202,48,1
1202,49,1
1203,0,0
1203,1,0
1203,2,0
1203,3,1
1203,4,0
1203,5,0
1203,6,0
1203,7,1
1203,8,1
1203,9,1
1203,10,1
1203,11,0
1203,12,0
1203,13,1
1203,14,0
1203,15,1
1203,16,1
1203,17,0
1203,18,0
1203,19,0
1203,20,1
1203,21,0
1203,22,1
1203,23,0
1203,24,0
1203,25,1
1203,26,1
1203,27,1
1203,28,0
1203,29,0
1203,30,1
1203,31,0
1203,32,0
1203,33,1
1203,34,1
1203,35,0
1203,36,1
1203,37,1
1203,38,1
1203,39,0
1203,40,1
1203,41,0
1203,42,0
1203,43,1
1203,44,1
1203,45,0
1203,46,0
1203,47,1
1203,48,0
1203,49,1
1204,0,0
1204,1,0
1204,2,1
1204,3,1
1204,4,0
1204,5,1
1204,6,1
1204,7,0
1204,8,1
1204,9,0
1204,10,1
1204,11,0
1204,12,1
1204,13,1
1204,14,0
1204,15,1
1204,16,1
1204,17,1
1204,18,1
1204,19,1
1204,20,1
1204,21,0
1204,22,0
1204,23,1
1204,24,1
1204,25,1
1204,26,1
1204,27,0
1204,28,1
1204,29,0
1204,30,0
1204,31,1
1204,32,1
1204,33,1
1204,34,0
1204,35,1
1204,36,1
1204,37,1
1204,38,1
1204,39,1
1204,40,0
1204,41,0
1204,42,1
1204,43,1
1204,44,1
1204,45,1
1204,46,1
1204,47,1
1204,48,1
1204,49,1
1205,0,0
1205,1,0
1205,2,1
1205,3,0
1205,4,1
1205,5,1
1205,6,1
1205,7,0
1205,8,1
1205,9,0
1205,10,1
1205,11,0
1205,12,1
1205,13,0
1205,14,0
1205,15,1
1205,16,1
1205,17,1
1205,18,0
1205,19,1
1205,20,0
1205,21,1
1205,22,0
1205,23,0
1205,24,1
1205,25,1
1205,26,1
1205,27,1
1205,28,1
1205,29,1
1205,30,1
1205,31,1
1205,32,1
1205,33,1
1205,34,0
1205,35,1
1205,36,1
1205,37,1
1205,38,0
1205,39,0
1205,40,1
1205,41,1
1205,42,1
1205,43,0
1205,44,1
1205,45,0
1205,46,0
1205,47,1
1205,48,1
1205,49,1
1206,0,0
1206,1,0
1206,2,0
1206,3,0
1206,4,1
1206,5,0
1206,6,0
1206,7,0
1206,8,0
1206,9,0
1206,10,1
1206,11,1
1206,12,0
1206,13,0
1206,14,1
1206,15,0
1206,16,1
1206,17,1
1206,18,1
1206,19,1
1206,20,0
1206,21,0
1206,22,1
1206,23,1
1206,24,1
1206,25,0
1206,26,1
1206,27,1
1206,28,1
1206,29,0
1206,30,0
1206,31,1
1206,32,1
1206,33,0
1206,34,0
1206,35,0
1206,36,1
1206,37,1
1206,38,0
1206,39,1
1206,40,0
1206,41,0
1206,42,1
1206,43,1
1206,44,1
1206,45,1
1206,46,1
1206,47,1
1206,48,1
1206,49,1
1207,0,0
1207,1,1
1207,2,0
1207,3,0
1207,4,0
1207,5,0
1207,6,0
1207,7,0
1207,8,1
1207,9,1
1207,10,0
1207,11,1
1207,12,0
1207,13,1
1207,14,1
1207,15,1
1207,16,1
1207,17,0
1207,18,1
1207,19,0
1207,20,1
1207,21,0
1207,22,1
1207,23,1
1207,24,0
1207,25,1
1207,26,0
1207,27,1
1207,28,0
1207,29,1
1207,30,0
1207,31,1
1207,32,0
1207,33,1
1207,34,1
1207,35,0
1207,36,1
1207,37,1
1207,38,1
1207,39,0
1207,40,1
1207,41,0
1207,42,0
1207,43,1
1207,44,0
1207,45,1
1207,46,1
1207,47,0
1207,48,1
1207,49,1
1208,0,0
1208,1,1
1208,2,0
1208,3,1
1208,4,0
1208,5,0
1208,6,1
1208,7,1
1208,8,1
1208,9,1
1208,10,0
1208,11,0
1208,12,1
1208,13,1
1208,14,0
1208,15,1
1208,16,1
1208,17,1
1208,18,0
1208,19,0
1208,20,1
1208,21,0
1208,22,1
1208,23,0
1208,24,0
1208,25,1
1208,26,1
1208,27,1
1208,28,1
1208,29,0
1208,30,1
1208,31,1
1208,32,1
1208,33,1
1208,34,1
1208,35,1
1208,36,1
1208,37,1
1208,38,1
1208,39,0
1208,40,0
1208,41,0
1208,42,0
1208,43,1
1208,44,0
1208,45,1
1208,46,1
1208,47,1
1208,48,1
1208,49,1
1209,0,1
1209,1,1
1209,2,0
1209,3,0
1209,4,1
1209,5,0
1209,6,0
1209,7,1
1209,8,1
1209,9,1
1209,10,0
1209,11,0
1209,12,0
1209,13,1
1209,14,1
1209,15,1
1209,16,0
1209,17,0
1209,18,1
1209,19,0
1209,20,1
1209,21,1
1209,22,1
1209,23,1
1209,24,1
1209,25,0
1209,26,0
1209,27,1
1209,28,0
1209,29,1
1209,30,1
1209,31,1
1209,32,1
1209,33,1
1209,34,1
1209,35,1
1209,36,0
1209,37,1
1209,38,0
1209,39,1
1209,40,1
1209,41,1
1209,42,1
1209,43,0
1209,44,0
1209,45,1
1209,46,1
1209,47,0
1209,48,0
1209,49,1
1210,0,0
1210,1,0
1210,2,0
1210,3,0
1210,4,1
1210,5,1
1210,6,1
1210,7,0
1210,8,1
1210,9,0
1210,10,1
1210,11,0
1210,12,0
1210,13,1
1210,14,1
1210,15,0
1210,16,0
1210,17,1
1210,18,1
1210,19,1
1210,20,1
1210,21,0
1210,22,0
1210,23,0
1210,24,1
1210,25,0
1210,26,1
1210,27,0
1210,28,1
1210,29,0
1210,30,1
1210,31,0
1210,32,0
1210,33,0
1210,34,1
1210,35,0
1210,36,1
1210,37,0
1210,38,0
1210,39,0
1210,40,0
1210,41,1
1210,42,1
1210,43,0
1210,44,1
1210,45,0
1210,46,1
1210,47,1
1210,48,0
1210,49,0
1211,0,0
1211,1,0
1211,2,0
1211,3,0
1211,4,0
1211,5,0
1211,6,0
1211,7,0
1211,8,1
1211,9,1
1211,10,0
1211,11,0
1211,12,1
1211,13,1
1211,14,1
1211,15,1
1211,16,1
1211,17,1
1211,18,1
1211,19,0
1211,20,1
1211,21,0
1211,22,1
1211,23,1
1211,24,0
1211,25,1
1211,26,1
1211,27,1
1211,28,0
1211,29,0
1211,30,1
1211,31,1
1211,32,1
1211,33,0
1211,34,0
1211,35,0
1211,36,1
1211,37,1
1211,38,1
1211,39,1
1211,40,0
1211,41,0
1211,42,1
1211,43,1
1211,44,1
1211,45,1
1211,46,1
1211,47,1
1211,48,1
1211,49,1
1212,0,0
1212,1,1
1212,2,1
1212,3,0
1212,4,1
1212,5,0
1212,6,1
1212,7,1
1212,8,1
1212,9,1
1212,10,1
1212,11,0
1212,12,0
1212,13,1
1212,14,0
1212,15,1
1212,16,0
1212,17,1
1212,18,1
1212,19,0
1212,20,1
1212,21,1
1212,22,1
1212,23,0
1212,24,1
1212,25,0
1212,26,0
1212,27,1
1212,28,0
1212,29,0
1212,30,0
1212,31,0
1212,32,0
1212,33,1
1212,34,1
1212,35,0
1212,36,0
1212,37,1
1212,38,1
1212,39,0
1212,40,0
1212,41,0
1212,42,0
1212,43,1
1212,44,1
1212,45,0
1212,46,0
1212,47,1
1212,48,0
1212,49,0
1213,0,1
1213,1,1
1213,2,0
1213,3,1
1213,4,1
1213,5,0
1213,6,0
1213,7,1
1213,8,1
1213,9,0
1213,10,0
1213,11,1
1213,12,1
1213,13,1
1213,14,1
1213,15,1
1213,16,1
1213,17,1
1213,18,1
1213,19,0
1213,20,1
1213,21,1
1213,22,1
1213,23,1
1213,24,1
1213,25,0
1213,26,1
1213,27,1
1213,28,1
1213,29,0
1213,30,1
1213,31,1
1213,32,0
1213,33,0
1213,34,1
1213,35,1
1213,36,1
1213,37,1
1213,38,1
1213,39,1
1213,40,1
1213,41,1
1213,42,0
1213,43,1
1213,44,0
1213,45,1
1213,46,1
1213,47,1
1213,48,1
1213,49,1
1214,0,1
1214,1,1
1214,2,1
1214,3,1
1214,4,0
1214,5,1
1214,6,1
1214,7,1
1214,8,1
1214,9,1
1214,10,1
1214,11,1
1214,12,1
1214,13,1
1214,14,1
1214,15,1
1214,16,1
1214,17,1
1214,18,1
1214,19,1
1214,20,1
1214,21,0
1214,22,1
1214,23,1
1214,24,1
1214,25,1
1214,26,1
1214,27,1
1214,28,1
1214,29,0
1214,30,0
1214,31,1
1214,32,1
1214,33,1
1214,34,1
1214,35,0
1214,36,1
1214,37,1
1214,38,1
1214,39,1
1214,40,0
1214,41,1
1214,42,1
1214,43,1
1214,44,1
1214,45,1
1214,46,1
1214,47,1
1214,48,1
1214,49,1
1215,0,1
1215,1,1
1215,2,1
1215,3,1
1215,4,0
1215,5,1
1215,6,1
1215,7,0
1215,8,1
1215,9,1
1215,10,1
1215,11,0
1215,12,0
1215,13,0
1215,14,0
1215,15,1
1215,16,0
1215,17,1
1215,18,0
1215,19,1
1215,20,1
1215,21,0
1215,22,1
1215,23,0
1215,24,1
1215,25,1
1215,26,1
1215,27,1
1215,28,1
1215,29,0
1215,30,0
1215,31,1
1215,32,1
1215,33,1
1215,34,1
1215,35,0
1215,36,0
1215,37,1
1215,38,0
1215,39,0
1215,40,0
1215,41,0
1215,42,1
1215,43,1
1215,44,1
1215,45,0
1215,46,1
1215,47,1
1215,48,0
1215,49,1
1216,0,0
1216,1,0
1216,2,0
1216,3,1
1216,4,1
1216,5,1
1216,6,0
1216,7,0
1216,8,0
1216,9,0
1216,10,0
1216,11,0
1216,12,1
1216,13,0
1216,14,1
1216,15,0
1216,16,1
1216,17,0
1216,18,1
1216,19,0
1216,20,0
1216,21,1
1216,22,0
1216,23,0
1216,24,0
1216,25,1
1216,26,0
1216,27,0
1216,28,0
1216,29,1
1216,30,1
1216,31,1
1216,32,1
1216,33,1
1216,34,1
1216,35,1
1216,36,1
1216,37,0
1216,38,1
1216,39,0
1216,40,1
1216,41,1
1216,42,0
1216,43,1
1216,44,0
1216,45,1
1216,46,0
1216,47,1
1216,48,1
1216,49,1
1217,0,1
1217,1,0
1217,2,1
1217,3,1
1217,4,1
1217,5,1
1217,6,1
1217,7,1
1217,8,1
1217,9,1
1217,10,1
1217,11,0
1217,12,1
1217,13,1
1217,14,1
1217,15,1
1217,16,1
1217,17,1
1217,18,0
1217,19,0
1217,20,1
1217,21,1
1217,22,1
1217,23,1
1217,24,1
1217,25,1
1217,26,1
1217,27,1
1217,28,1
1217,29,1
1217,30,1
1217,31,1
1217,32,1
1217,33,1
1217,34,1
1217,35,1
1217,36,1
1217,37,1
1217,38,1
1217,39,0
1217,40,1
1217,41,1
1217,42,0
1217,43,1
1217,44,1
1217,45,0
1217,46,1
1217,47,1
1217,48,1
1217,49,1
1218,0,0
1218,1,0
1218,2,1
1218,3,0
1218,4,0
1218,5,1
1218,6,1
1218,7,1
1218,8,1
1218,9,1
1218,10,1
1218,11,0
1218,12,0
1218,13,1
1218,14,0
1218,15,1
1218,16,0
1218,17,1
1218,18,0
1218,19,1
1218,20,1
1218,21,1
1218,22,1
1218,23,0
1218,24,1
1218,25,0
1218,26,1
1218,27,1
1218,28,1
1218,29,1
1218,30,1
1218,31,0
1218,32,1
1218,33,1
1218,34,1
1218,35,1
1218,36,0
1218,37,1
1218,38,0
1218,39,0
1218,40,1
1218,41,1
1218,42,1
1218,43,1
1218,44,1
1218,45,0
1218,46,0
1218,47,0
1218,48,1
1218,49,0
1219,0,1
1219,1,0
1219,2,0
1219,3,0
1219,4,0
1219,5,0
1219,6,1
1219,7,1
1219,8,0
1219,9,1
1219,10,0
1219,11,1
1219,12,1
1219,13,1
1219,14,1
1219,15,1
1219,16,1
1219,17,1
1219,18,1
1219,19,0
1219,20,1
1219,21,0
1219,22,1
1219,23,1
1219,24,1
1219,25,0
1219,26,1
1219,27,1
1219,28,1
1219,29,0
1219,30,0
1219,31,0
1219,32,0
1219,33,1
1219,34,0
1219,35,0
1219,36,1
1219,37,1
1219,38,0
1219,39,1
1219,40,1
1219,41,0
1219,42,1
1219,43,0
1219,44,0
1219,45,1
1219,46,0
1219,47,1
1219,48,1
1219,49,1
1220,0,0
1220,1,0
1220,2,0
1220,3,1
1220,4,0
1220,5,1
1220,6,0
1220,7,0
1220,8,0
1220,9,0
1220,10,1
1220,11,1
1220,12,1
1220,13,0
1220,14,1
1220,15,1
1220,16,0
1220,17,1
1220,18,1
1220,19,0
1220,20,1
1220,21,1
1220,22,0
1220,23,1
1220,24,1
1220,25,1
1220,26,1
1220,27,0
1220,28,0
1220,29,1
1220,30,1
1220,31,1
1220,32,1
1220,33,0
1220,34,0
1220,35,1
1220,36,1
1220,37,1
1220,38,0
1220,39,1
1220,40,1
1220,41,1
1220,42,1
1220,43,1
1220,44,1
1220,45,1
1220,46,1
1220,47,1
1220,48,0
1220,49,1
1221,0,1
1221,1,1
1221,2,1
1221,3,1
1221,4,1
1221,5,1
1221,6,1
1221,7,1
1221,8,0
1221,9,1
1221,10,1
1221,11,0
1221,12,0
1221,13,1
1221,14,0
1221,15,1
1221,16,1
1221,17,1
1221,18,0
1221,19,1
1221,20,1
1221,21,1
1221,22,1
1221,23,0
1221,24,1
1221,25,0
1221,26,1
1221,27,1
1221,28,1
1221,29,1
1221,30,1
1221,31,0
1221,32,0
1221,33,1
1221,34,0
1221,35,1
1221,36,0
1221,37,1
1221,38,0
1221,39,0
1221,40,1
1221,41,1
1221,42,1
1221,43,1
1221,44,1
1221,45,0
1221,46,0
1221,47,0
1221,48,0
1221,49,0
1222,0,1
1222,1,0
1222,2,1
1222,3,0
1222,4,1
1222,5,0
1222,6,1
1222,7,0
1222,8,1
1222,9,0
1222,10,1
1222,11,1
1222,12,0
1222,13,1
1222,14,1
1222,15,1
1222,16,1
1222,17,1
1222,18,1
1222,19,1
1222,20,1
1222,21,1
1222,22,1
1222,23,0
1222,24,1
1222,25,0
1222,26,1
1222,27,1
1222,28,1
1222,29,1
1222,30,1
1222,31,0
1222,32,0
1222,33,0
1222,34,1
1222,35,1
1222,36,0
1222,37,1
1222,38,0
1222,39,1
1222,40,1
1222,41,1
1222,42,1
1222,43,0
1222,44,1
1222,45,1
1222,46,1
1222,47,0
1222,48,1
