user_id,correct,assignment_id
1560,0,12
1560,0,12
1560,0,12
1560,0,12
1560,1,12
1560,1,13
1560,0,14
1560,1,14
1560,1,15
1560,1,16
1560,1,17
1560,0,18
1560,0,18
1560,1,18
1560,1,19
1560,1,20
1560,1,21
1560,0,22
1560,1,22
1560,1,23
1560,1,24
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,0,25
1560,1,25
1560,1,25
1560,0,26
1560,1,26
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,0,27
1560,1,27
1560,1,28
1560,1,29
1560,0,30
1560,0,30
1560,1,30
1560,1,31
1560,1,32
1560,1,33
1560,1,34
1560,0,35
1560,1,35
1560,1,36
1560,0,37
1560,1,37
1560,1,38
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,0,39
1560,1,39
1560,1,40
1560,1,41
1560,1,42
1560,1,43
1560,1,44
1560,0,45
1560,1,45
1560,0,46
1560,0,46
1560,0,46
1560,0,46
1560,1,46
1560,1,47
1560,1,48
1560,0,49
1560,1,49
1560,1,50
1560,1,51
1560,0,52
1560,1,52
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,0,53
1560,1,53
1560,0,54
1560,0,54
1560,0,54
1560,1,54
1560,1,55
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,0,56
1560,1,56
1560,1,57
1560,0,58
1560,1,58
1560,0,59
1560,0,59
1560,0,59
1560,1,59
1560,0,60
1560,0,60
1560,1,60
1560,0,61
1560,0,61
1560,0,61
1560,0,61
1560,1,61
1560,1,62
1560,1,63
2345,1,0
2345,1,1
2345,1,2
2345,1,2
2345,1,2
2345,0,3
2345,1,3
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,0,4
2345,1,4
2345,0,5
2345,0,5
2345,0,5
2345,0,5
2345,0,5
2345,0,5
2345,0,5
2345,0,5
2345,1,5
2345,1,6
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,0,7
2345,1,7
2345,1,8
2345,1,9
2345,1,10
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,0,11
2345,1,11
2345,0,12
2345,0,12
2345,0,12
2345,0,12
2345,0,12
2345,1,12
2345,0,13
2345,0,13
2345,1,13
2345,0,14
2345,1,14
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,0,15
2345,1,15
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,0,16
2345,1,16
2345,1,17
2345,0,17
2345,1,17
2345,1,18
2345,1,19
2345,1,19
2345,1,20
2345,0,21
2345,1,21
2345,1,22
2345,1,22
2345,1,23
2345,0,24
2345,0,24
2345,0,24
2345,0,24
2345,0,24
2345,1,24
2345,0,25
2345,1,25
2345,0,26
2345,0,26
2345,0,26
2345,1,26
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,0,27
2345,1,27
2345,1,28
2345,1,29
2345,0,29
2345,1,29
2345,1,30
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,0,31
2345,1,31
2345,0,32
2345,1,32
2345,1,32
2345,1,33
2345,1,34
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,0,35
2345,1,35
2345,1,36
2345,0,37
2345,0,37
2345,0,37
2345,1,37
2345,0,38
2345,0,38
2345,1,38
2345,1,39
2345,1,40
2345,1,41
2345,1,41
2345,1,42
2345,0,42
2345,1,42
2345,0,43
2345,0,43
2345,0,43
2345,0,43
2345,0,43
2345,1,43
2345,1,43
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,0,44
2345,1,44
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,0,45
2345,1,45
2345,0,46
2345,0,46
2345,0,46
2345,1,46
2345,0,47
2345,0,47
2345,0,47
2345,0,47
2345,0,47
2345,0,47
2345,1,47
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,0,48
2345,1,50
2345,0,50
2345,1,50
2345,0,51
2345,0,51
2345,0,51
2345,0,51
2345,1,51
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,0,52
2345,1,52
2345,0,54
2345,0,54
2345,0,54
2345,0,54
2345,0,55
2345,0,55
2345,0,55
2345,0,55
2345,0,55
2345,0,55
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,57
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,59
2345,0,62
2345,1,62
2345,0,63
2345,0,63
2345,1,63
1874,0,0
1874,1,0
1874,1,1
1874,1,2
1874,1,3
1874,1,4
1874,0,5
1874,0,5
1874,1,5
2684,1,0
2684,1,0
2684,1,1
2684,0,2
2684,0,2
2684,1,2
2684,0,3
2684,0,3
2684,0,3
2684,0,3
2684,1,3
2684,0,4
2684,0,4
2684,1,4
2684,1,5
2684,1,6
2684,0,7
2684,1,7
2684,1,8
2684,1,9
2684,1,10
2684,1,11
2684,0,12
2684,0,12
2684,0,12
2684,0,12
2684,0,12
2684,0,12
2684,0,12
2684,1,12
2684,0,13
2684,0,13
2684,1,13
2684,0,14
2684,0,14
2684,0,14
2684,0,14
2684,0,14
2684,1,14
2684,0,15
2684,1,15
2684,0,16
2684,0,16
2684,0,16
2684,0,16
2684,1,16
2684,1,17
2684,1,17
2684,1,18
2684,1,19
2684,0,20
2684,1,20
2684,0,21
2684,0,21
2684,1,21
2684,1,22
2684,0,23
2684,1,23
2684,1,24
2684,1,24
2684,0,24
2684,0,25
2684,1,25
2684,1,25
2684,0,26
2684,0,26
2684,0,26
2684,0,26
2684,1,26
2684,1,26
2684,0,27
2684,0,27
2684,0,27
2684,0,27
2684,0,27
2684,0,27
2684,0,27
2684,0,27
2684,1,27
2684,1,28
2684,1,29
2684,1,30
2684,0,31
2684,0,31
2684,0,31
2684,0,31
2684,0,31
2684,0,31
2684,0,31
2684,1,31
2684,0,32
2684,0,32
2684,1,32
2684,0,32
2684,1,33
2684,0,34
2684,0,34
2684,0,34
2684,0,34
2684,0,34
2684,0,34
2684,1,34
2684,0,35
2684,0,35
2684,0,35
2684,1,35
2684,0,36
2684,1,36
2684,0,37
2684,0,37
2684,0,37
2684,0,37
2684,1,37
2684,0,38
2684,0,38
2684,0,38
2684,1,38
2684,0,39
2684,0,39
2684,0,39
2684,0,39
2684,1,39
2684,1,39
2684,1,40
2684,0,40
2684,1,40
2684,1,41
2684,1,42
2684,0,42
2684,1,42
2684,0,42
2684,1,42
2684,1,43
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,0,44
2684,1,44
2684,0,45
2684,0,45
2684,0,45
2684,1,45
2684,0,46
2684,0,46
2684,0,46
2684,1,46
2684,0,47
2684,0,47
2684,0,47
2684,0,47
2684,0,47
2684,0,47
2684,1,47
2684,0,48
2684,0,48
2684,0,48
2684,0,48
2684,0,48
2684,0,48
2684,0,48
2684,1,48
2684,0,49
2684,0,49
2684,0,49
2684,0,49
2684,0,49
2684,1,49
2684,0,50
2684,0,50
2684,0,50
2684,0,50
2684,1,50
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,52
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,0,53
2684,1,53
2684,0,54
2684,0,54
2684,0,54
2684,1,54
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,0,55
2684,1,55
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,0,56
2684,1,56
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,0,57
2684,1,57
2684,0,58
2684,1,58
2684,0,62
2684,0,62
2684,0,63
2684,0,63
2684,0,63
2684,1,63
3046,0,0
3046,1,0
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,0,1
3046,1,1
3046,0,4
3046,0,4
2111,1,0
2111,1,1
2828,1,0
2828,1,1
1030,1,0
1030,1,1
1030,0,2
1030,0,2
1030,0,2
1030,1,2
1030,1,3
1030,0,4
1030,1,4
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,0,5
1030,1,5
1030,1,6
1030,0,7
1030,0,7
1030,0,7
1030,0,7
1030,0,7
1030,0,7
1030,0,7
1030,1,7
1030,1,8
1030,1,9
1030,1,10
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,11
1030,0,63
1030,0,63
1030,0,63
1030,0,63
1030,0,63
1030,0,63
1030,0,63
1030,0,63
1030,1,63
3119,1,0
3119,1,1
3119,1,2
3119,1,3
3119,1,4
3119,0,5
3119,0,5
3119,1,5
3119,1,6
3119,1,7
3119,1,8
3119,1,9
3119,1,10
3119,1,11
3119,0,12
3119,0,12
3119,1,12
3119,0,13
3119,1,13
3119,0,14
3119,1,14
3119,1,15
3119,1,16
3119,1,21
3119,1,22
3119,1,23
3119,1,24
3119,1,25
3119,1,26
3119,1,63
691,1,0
691,1,1
691,1,2
691,1,3
691,1,4
691,1,5
691,1,6
691,1,7
691,1,8
691,1,9
691,1,10
691,1,11
691,0,12
691,1,12
691,1,13
691,1,14
691,1,15
691,1,16
691,1,17
691,1,18
691,1,19
691,1,20
691,1,21
691,1,22
691,1,23
691,1,24
691,1,25
691,1,26
691,1,27
691,1,28
691,1,29
691,1,30
691,1,31
691,1,32
691,1,32
691,0,33
691,1,33
691,1,33
691,1,34
691,1,35
691,1,36
691,1,37
691,1,38
691,1,39
691,1,40
691,1,41
691,1,42
691,1,43
691,1,44
691,1,45
691,1,46
691,1,47
691,1,48
691,1,49
691,1,50
691,1,51
691,1,52
691,1,53
691,1,54
691,0,55
691,1,55
691,1,56
691,1,57
691,1,58
691,1,59
691,1,60
691,1,61
691,1,62
691,1,63
19,0,0
19,1,0
19,0,1
146,1,0
146,1,1
146,0,2
146,0,2
146,0,2
146,0,2
146,0,2
146,0,2
146,0,2
146,1,2
146,1,3
146,0,4
146,1,4
146,0,5
146,1,5
146,1,6
146,0,7
146,0,7
146,0,7
146,1,7
146,1,8
146,1,9
146,1,10
146,1,14
146,1,15
146,0,16
146,0,16
146,0,16
146,1,16
146,1,17
146,0,18
146,0,21
146,1,63
2061,1,0
2061,1,1
13,1,0
13,1,0
13,1,1
13,1,1
13,0,2
13,0,2
13,1,2
13,1,3
13,1,4
13,1,5
13,1,6
13,1,7
13,1,8
13,1,9
13,1,10
13,0,11
13,1,11
13,1,12
13,0,13
13,1,13
13,0,14
13,1,14
13,1,15
13,1,16
13,1,17
13,0,18
13,1,18
13,1,19
13,1,20
13,1,63
2533,1,0
2799,1,0
2799,1,1
2799,1,2
2799,1,3
2799,1,4
2799,0,5
2799,0,5
2799,1,5
2799,1,6
2799,0,7
2799,0,7
2799,0,7
2799,0,7
2799,1,7
2799,1,8
2799,1,9
2799,1,10
2799,1,11
2799,0,12
2799,1,12
2799,1,13
2799,1,14
2799,1,15
2799,1,16
2799,0,17
2799,1,17
2799,1,18
2799,1,19
2799,1,20
2799,0,21
2799,1,21
2799,1,22
2799,1,23
2799,1,24
2799,1,25
2799,0,26
2799,0,26
2799,1,26
2799,1,27
2799,1,28
2799,1,29
2799,1,30
2799,1,31
2799,1,32
2799,1,33
2799,1,34
2799,1,35
2799,1,36
2799,0,37
2799,1,37
2799,1,38
2799,1,39
2799,1,40
2799,1,41
2799,1,42
2799,1,43
2799,1,44
2799,0,45
2799,1,45
2799,1,46
2799,1,47
2799,1,48
2799,1,49
2799,1,50
2799,1,51
2799,0,52
2799,1,52
2799,0,53
2799,1,53
2799,1,54
2799,1,55
2799,0,56
2799,0,56
2799,1,56
2799,0,57
2799,1,57
2799,1,58
2799,0,59
2799,1,59
2799,0,60
2799,0,60
2799,0,60
2799,0,60
2799,1,60
2799,0,61
2799,1,61
2799,1,62
2799,1,63
501,1,0
501,1,0
501,1,1
501,1,2
501,0,3
501,1,3
501,1,4
501,1,5
501,1,6
501,0,7
501,1,7
501,1,8
501,1,9
501,1,10
501,0,12
501,0,12
501,0,12
501,1,12
501,1,13
501,0,14
501,1,14
501,1,15
501,1,16
501,1,63
2013,0,0
2013,1,0
2013,0,0
2013,1,0
2013,1,1
2013,1,2
2013,0,3
2013,0,3
2013,0,3
2013,1,3
2013,0,4
2013,0,4
2013,0,4
2013,0,4
2013,1,4
2013,1,6
2013,0,7
2013,0,7
2013,1,7
2013,1,8
3033,1,0
3033,0,1
3033,0,1
3033,1,1
3033,0,2
3033,0,2
3033,0,2
3033,0,2
3033,1,2
3033,1,2
3033,1,3
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,0,4
3033,1,4
3033,0,5
3033,1,5
3033,1,6
3033,0,7
3033,0,7
3033,1,7
3033,1,8
3033,1,9
3033,1,10
3033,0,11
3033,0,11
3033,1,11
3033,0,12
3033,0,12
3033,0,12
3033,1,12
3033,1,13
3033,1,14
3033,1,15
3033,0,16
3033,0,16
3033,0,16
3033,1,16
3033,1,17
3033,0,17
3033,1,17
3033,0,18
3033,1,18
3033,1,19
3033,0,20
3033,0,20
3033,0,20
3033,0,20
3033,0,20
3033,0,20
3033,1,20
3033,0,21
3033,0,21
3033,1,21
3033,1,22
3033,0,23
3033,1,23
3033,1,24
3033,1,25
3033,0,25
3033,0,25
3033,0,26
3033,0,26
3033,0,26
3033,1,26
3033,0,27
3033,0,27
3033,0,27
3033,0,27
3033,0,27
3033,0,27
3033,1,27
3033,1,27
3033,1,28
3033,0,29
3033,1,29
3033,1,29
3033,1,30
3033,1,30
3033,1,31
3033,1,32
3033,0,33
3033,1,33
3033,0,34
3033,1,34
3033,0,35
3033,0,35
3033,1,35
3033,1,36
3033,1,37
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,0,38
3033,1,38
3033,0,39
3033,1,39
3033,0,40
3033,0,40
3033,0,40
3033,1,40
3033,0,41
3033,0,41
3033,0,41
3033,0,41
3033,0,41
3033,0,41
3033,0,41
3033,0,41
3033,1,41
3033,1,42
3033,1,43
3033,0,43
3033,1,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,0,43
3033,1,43
3033,0,44
3033,0,44
3033,1,44
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,0,45
3033,1,45
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,0,46
3033,1,46
3033,1,46
3033,0,47
3033,0,47
3033,0,47
3033,0,47
3033,1,47
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,0,48
3033,1,48
3033,0,49
3033,0,49
3033,1,49
3033,0,50
3033,1,50
3033,0,50
3033,0,51
3033,0,51
3033,0,51
3033,1,51
3033,0,52
3033,0,52
3033,0,52
3033,0,52
3033,1,52
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,0,53
3033,1,53
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,0,54
3033,1,54
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,0,55
3033,1,55
3033,0,56
3033,0,56
3033,0,56
3033,0,56
3033,0,56
3033,0,56
3033,1,56
3033,0,57
3033,1,57
3033,1,58
3033,1,58
3033,0,63
3033,1,63
804,1,0
804,1,1
804,1,2
804,1,3
804,0,4
804,1,4
804,1,5
804,1,6
804,1,7
804,1,8
804,1,9
804,1,10
804,1,11
804,1,12
804,1,13
804,1,14
804,1,15
804,0,16
804,1,16
804,1,17
804,0,18
804,1,18
804,1,19
804,0,20
804,1,20
804,1,21
804,1,22
804,1,23
804,1,24
804,1,25
804,1,26
804,1,27
804,1,28
804,1,29
804,1,30
804,1,31
804,1,32
804,1,33
804,1,34
804,1,35
804,1,36
804,1,37
804,1,38
804,1,39
804,1,40
804,1,41
804,1,42
804,1,43
804,1,44
804,1,45
804,1,46
804,1,47
804,1,48
804,1,49
804,0,50
804,1,50
804,1,51
804,1,52
804,1,53
804,1,54
804,1,55
804,1,56
804,1,57
804,1,58
804,0,59
804,1,59
804,0,60
804,1,60
804,1,61
804,0,62
804,0,62
804,0,62
804,0,62
804,0,62
804,1,62
804,1,63
1068,1,0
1068,1,1
1068,1,2
1068,0,3
1068,0,3
1068,1,3
1068,1,4
1068,1,5
56,0,4
56,0,4
2443,0,0
2443,1,0
2443,1,1
2443,1,2
2443,1,3
2050,1,0
2050,1,0
2050,1,1
2050,1,1
2050,1,2
2050,1,2
2050,1,3
2050,1,3
2050,1,4
2050,1,4
2050,1,5
2050,1,5
2050,1,6
2050,1,6
2050,0,7
2050,0,7
2050,0,7
2050,0,7
2050,1,7
2050,1,8
2050,1,9
2050,1,10
2050,1,11
2050,0,12
2050,1,12
2050,1,13
2050,1,14
2050,1,15
2050,1,16
2050,1,17
2050,1,18
2050,1,19
2050,0,20
2050,0,20
2050,0,20
2050,1,20
2050,0,21
2050,0,21
2050,0,21
2050,0,21
2050,1,21
2050,0,22
2050,0,22
2050,1,22
2050,1,23
2050,0,24
2050,0,24
2050,1,24
2050,1,25
2050,1,26
2050,1,27
2050,1,28
2050,0,29
2050,1,29
2050,1,30
2050,1,31
2050,1,31
2050,1,63
1075,1,0
1075,1,1
2385,1,0
2385,1,1
1726,1,0
1726,1,1
3167,1,0
3167,1,1
3167,1,2
3167,1,2
3167,0,3
3167,0,3
3167,0,3
3167,0,3
3167,0,3
3167,1,3
3167,0,4
3167,0,4
3167,0,4
3167,0,4
3167,0,4
3167,0,4
3167,1,4
3167,1,4
3167,1,4
3167,1,4
3167,0,5
3167,1,5
3167,1,6
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,0,7
3167,1,7
3167,0,8
3167,0,8
3167,0,8
3167,0,8
3167,0,8
3167,1,8
3167,1,9
3167,1,10
3167,0,11
3167,0,11
3167,1,11
3167,1,12
3167,0,13
3167,0,13
3167,1,13
3167,1,14
3167,1,15
3167,0,16
3167,0,16
3167,0,16
3167,0,16
3167,1,16
3167,1,17
3167,0,18
3167,1,18
3167,1,19
3167,0,20
3167,1,20
3167,0,21
3167,0,21
3167,0,21
3167,1,21
3167,1,22
3167,1,22
3167,1,23
3167,1,24
3167,1,25
3167,1,26
3167,1,27
3167,1,27
3167,1,28
3167,1,28
3167,1,28
3167,1,29
3167,1,30
3167,1,30
3167,0,31
3167,0,31
3167,1,31
3167,0,32
3167,1,32
3167,1,33
3167,0,34
3167,0,34
3167,1,34
3167,1,35
3167,1,36
3167,1,37
3167,1,38
3167,1,39
3167,1,40
3167,0,41
3167,1,41
3167,0,42
3167,1,42
3167,1,43
3167,0,44
3167,0,44
3167,0,44
3167,0,44
3167,1,44
3167,0,45
3167,0,45
3167,1,45
3167,0,46
3167,0,46
3167,1,46
3167,1,47
3167,1,48
3167,1,49
3167,0,50
3167,1,50
3167,0,51
3167,0,51
3167,1,51
3167,0,52
3167,1,52
3167,1,53
3167,1,54
3167,0,55
3167,0,55
3167,0,55
3167,1,55
3167,1,56
3167,0,57
3167,1,57
3167,1,58
3167,0,59
3167,1,59
3167,1,60
3167,0,61
3167,1,61
3167,0,62
3167,1,62
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,0,63
3167,1,63
3167,0,63
3167,1,63
1780,1,0
1780,1,1
1780,0,2
1780,1,2
1780,1,3
1780,0,4
1780,0,4
1780,1,4
1780,1,5
1780,1,6
1780,0,7
1780,0,7
1780,0,7
1780,0,7
1780,0,7
1780,0,7
1780,0,7
1780,1,7
1780,1,8
1780,1,9
1780,1,10
2664,0,4
2664,0,4
2664,0,4
2664,1,4
1036,1,0
1036,1,1
1036,1,2
1036,1,3
1036,1,4
1036,1,5
1036,1,6
3314,1,0
3314,1,1
3314,1,2
3314,1,3
3314,0,4
3314,1,4
3314,1,5
3314,0,6
3314,1,6
2223,1,0
2223,1,1
2223,1,2
2223,1,3
2223,1,4
2223,0,5
2223,1,5
2223,1,6
2223,0,7
2223,0,7
2223,0,7
2223,0,7
2223,0,7
2223,1,7
2223,1,8
2223,1,8
2223,1,9
2223,1,10
2223,0,11
2223,0,11
2223,0,11
2223,0,11
2223,1,11
2223,1,12
2223,1,13
2223,1,14
2223,0,15
2223,1,15
2223,0,16
2223,0,16
2223,0,16
2223,0,16
2223,1,16
2223,1,17
2223,1,17
2223,1,18
2223,0,18
2223,0,18
2223,0,18
2223,1,18
2223,1,19
2223,0,20
2223,1,20
2223,1,20
2223,0,21
2223,0,21
2223,1,21
2223,0,21
2223,0,21
2223,0,21
2223,1,21
2223,1,22
2223,1,22
2223,1,23
2223,0,24
2223,1,24
2223,1,24
2223,1,25
2223,1,63
2763,1,0
2763,1,1
2763,0,2
2763,1,2
2763,1,2
2763,0,4
2763,0,4
2763,0,4
2763,0,4
2763,0,4
2763,0,4
2763,1,4
2763,0,5
2763,0,5
2592,1,0
2592,1,1
651,0,0
651,1,0
651,1,1
651,1,2
651,1,3
651,0,4
651,0,4
651,1,4
651,0,5
651,1,5
1452,1,0
1452,1,1
1626,1,0
1626,1,1
1626,0,2
1626,0,2
1626,0,2
1626,0,2
1626,0,2
1626,0,2
1626,0,2
1626,0,2
1626,1,2
1626,1,3
2993,1,0
2993,1,1
2993,1,2
2993,1,3
2993,1,4
2993,1,5
2993,1,6
2993,1,7
2993,1,8
2993,1,9
2993,1,10
2993,1,10
2993,1,10
2993,1,10
2993,1,11
2993,1,12
2993,1,13
2993,0,14
2993,1,14
2993,1,15
2993,1,16
2993,1,17
2993,1,18
2993,1,19
2993,1,20
2993,1,21
2993,1,22
2993,1,23
2993,1,24
2993,1,25
2993,1,26
2993,1,27
2993,1,28
2993,1,29
